Channel,Date,Message
bornlupin,2025-07-17 01:18:13,"**폴더블 아이폰, 가격 최대 5.8만 위안…폭스콘·라간정밀 등 수혜 기대**  **애플이 내년 하반기에 첫 번째 폴더블(접이식) 아이폰을 출시할 예정**이며, 업계에서 유출된 **최신 BOM(자재비용표)에 따르면 총 제조원가는 약 759달러(약 2만 2,300 대만달러)이며, 판매가는 최대 2,000달러(약 5만 8,800 대만달러)에 달할 것**으로 보입니다. 이는 **역대 가장 비싼 아이폰이 될 전망**입니다.  하지만** 애플은 해당 신제품에 대해 강한 자신감을 내비치고 있으며, 공급망에 초기 목표 판매량을 1,000만~1,500만 대로 제시**하며, 글로벌 폴더블폰 시장을 장악하고 있는 삼성전자에 도전장을 던졌습니다.   **공급망 수혜 기대** 삼성전자는 최근 몇 년간 글로벌 폴더블폰 시장의 선두를 유지해왔고, 업계는 애플의 폴더블 아이폰이 초기에는 삼성과 견줄 수 없을 것이라 보며, 초기 판매량은 1,000만 대 이하일 것으로 예상했었습니다. **하지만 1,000만~1,500만 대의 판매 목표가 제시되면서 관련 공급망 기업들의 수혜가 기대되고 있습니다.**  특히 **폭스콘(鴻海, 2317)은 폴더블 아이폰의 단독 조립업체로 거론되고 있으며, 라간정밀(大立光)은 광학 렌즈를 공급, TSMC(台積電)은 최신 A 시리즈 프로세서를 제작할 예정**입니다.   **시장 판도 변화 가능성** 업계 분석에 따르면 삼성의 일반 플래그십 모델 Galaxy S 시리즈는 연간 3,000만~4,000만 대, Z 시리즈 폴더블은 연간 500만~800만 대 판매되고 있습니다.** 이런 상황에서 애플이 폴더블 아이폰을 통해 초기부터 1,000만~1,500만 대 판매를 목표로 한다는 것은 공급망에도 큰 수혜로 작용할 수 있습니다.**  현재 글로벌 폴더블 스마트폰 시장의 침투율은 전체 스마트폰 시장의 3% 미만이며,** 애플의 참전은 시장 재편을 불러올 가능성이 높습니다. 최종적으로는 삼성과 애플의 정면 승부가 펼쳐질 것이라는 전망**입니다.   **UBS 분석** 스위스 투자은행 **UBS는 폴더블 아이폰이 2026년 하반기에 출시될 가능성이 높고, BOM 비용은 약 759달러, 가격은 1,800~2,000달러에 책정될 것으로 내다봤습니다. 이 경우 애플의 이익률은 53%~58%에 이를 것이며, 초기 판매량은 1,500만 대에 도전할 것으로 예상**됩니다.  https://money.udn.com/money/story/5612/8877338?from=edn_subcatelist_cate"
bornlupin,2025-07-17 01:13:16,"2025.07.17 10:11:38 기업명: 파인엠텍(시가총액: 3,910억) 보고서명: 신규시설투자등  *투자구분 및 목적 - 신규시설투자 - 폴더블 시장확대 대응 및 초정밀 레이저 CAPA 확대  투자금액 : 175억 자본대비 : 10.64%  투자시작 : 2025-07-17 투자종료 : 2027-01-20 투자기간 : 1.5년  공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250717900073 회사정보: https://finance.naver.com/item/main.nhn?code=441270"
bornlupin,2025-07-16 21:42:42,"**알테오젠, 美 특허 이중 방어 완료… SC 제형 기술수출 날개 달아**  **ALT-B4 물질·제조방법 특허 확보…후속 기술이전 협상**  알테오젠의 피하주사 전환 히알루로니다제 'ALT-B4'에 대한 물질특허가 미국에서 등록되면서 **향후 기술수출과 글로벌 협상에 긍정적인 기반이 마련됐다는 평가가 나온다.** 16일 업계에 따르면 ALT-B4의 물질특허는 현지시각 15일자로 미국특허청(USPTO)에 정식 등록됐다. 지난 2월 제조방법 특허에 이어 미국 내에서 확보한 두 번째 핵심 지식재산권(IP)이다. **이번 물질특허는 ALT-B4 단백질의 구조 및 기능 전반을 포괄하는 권리로, 플랫폼 자체에 대한 독점적 지위를 의미한다. 제조방식 보호에 초점이 맞춰졌던 기존 특허와 달리 이번 등록은 ALT-B4의 존재 자체를 법적으로 제한할 수 있는 보다 근본적인 보호 수단으로 평가**된다. ALT-B4는 재조합 인간 히알루로니다제로, 정맥주사 제형의 항체 치료제를 피하주사 형태로 전환하는 데 활용된다. 알테오젠은 이 기술을 바탕으로 미국 머크, 일본 다이이찌산쿄 등과 기술이전 계약을 체결한 바 있으며, MSD는 자사의 면역항암제 키트루다에 ALT-B4를 적용한 SC 제형에 대해 현재 글로벌 임상 3상을 진행하고 있다. 현재 SC 전환 플랫폼 시장에서는 미국의 할로자임과 알테오젠이 양강 구도를 이루고 있다. 기술 구조 면에서 ALT-B4는 할로자임의 ENHANZE와 명확히 구별된다. ALT-B4는 '도메인 스와핑(domain swapping)' 방식으로 설계된 재조합 단백질로, 높은 안정성과 생산 효율을 갖췄으며, 인체 적용에서 면역원성 반응이 관찰되지 않은 것으로 보고돼 안전성 측면에서도 경쟁력을 확보했다. 계약 방식에서도 양사는 차별적 전략을 취하고 있다. 할로자임의 ENHANZE가 특정 타깃에 독점 권리를 부여하는 구조라면, ALT-B4는 치료제 단위의 비독점 계약 형태를 채택하고 있다. 파트너사는 더 많은 적응증과 다양한 의약품에 유연하게 기술을 적용할 수 있는 구조다. 또한 글로벌 제약사들은 특허 분쟁 가능성이 있는 기술에 대해 매우 보수적으로 접근하는 경향이 강한 만큼, **이번 물질특허 등록은 ALT-B4가 명확하고 안정적인 권리 범위를 갖췄다는 점을 보여주는 신뢰 지표로 작용할 수 있다는 평가다.**    **특허 존속기간 2043년으로 연장…ALT-B4 협상력에 긍정적 신호**  또 다른 관전 포인트는 특허 존속 기간이다. **ALT-B4 물질특허의 존속기간은 2043년까지로, 2019년 7월 미국 출원 기준에 따른 원래 만료 예정일(2038년)보다 5년 연장됐다**. 회사는 ALT-B4에 대해 **구조적 차별성과 기능적 개선점을 근거로 신규성과 진보성을 주장, 미국 특허청은 이를 공식 인정했다. ** **핵심 특허들의 만료 시점이 각각 2040년과 2043년으로 연장**되면서, ALT-B4는 미국 시장에서 보다 장기적인 독점권을 확보할 수 있는 기반을 갖추게 됐다. . **이에 향후 기술 적용 범위 확대에 대한 기대도 커지고 있다. **현재 키트루다 외에도 SC 전환 수요가 높은 블록버스터 항체의약품이 다수 존재하는 만큼, ALT-B4는 적응증 확장성과 추가 기술이전 가능성을 모두 갖춘 전략 자산으로 평가된다. 이번 미국 특허 등록은 **알테오젠의 지식재산권 포트폴리오를 한층 강화함과 동시에, 글로벌 시장에서 기술 경쟁력을 입증한 사례가 전망이다. ** http://www.hitnews.co.kr/news/articleView.html?idxno=66692"
bornlupin,2025-07-16 21:27:53,"**미국 하원은 7월 16일, 215대 211로 절차적 동의안을 통과시켜 GENIUS 스테이블코인 법안**, **디지털 자산 시장 명확성 법안(Digital Asset Market Clarity Act), 그리고 CBDC 감시국가 반대법안(Anti-CBDC Surveillance State Act)**이 최종 표결에 부쳐질 수 있도록 허용했습니다.  **트럼프: 지니어스 법안(Genius Act), 내일 통과될 것**"
bornlupin,2025-07-16 14:27:47,"**USTR(미국 무역대표부) 소속 그리어(Greer) **  **""중국의 누적 관세율은 55%에 달한다.""**  ""트럼프 대통령의 확대된 관세 정책은 미국 내 산업 투자 측면에서 결실을 맺고 있다.""  ""미국의 무역적자 추세를 되돌리고, 시간이 지남에 따라 계속 감소시키고 싶다.""  ""미국의 산업을 재건하는 데 있어 우리가 직면한 도전에 대해 명확하게 인식할 필요가 있다."""
bornlupin,2025-07-16 14:10:45,"**바레인, 트럼프 대통령과의 회담 중 미국 내 170억 달러 투자 발표 예정**  바레인의 살만 빈 하마드 알 칼리파 왕세자는 7월 17일(현지시간), **도널드 트럼프 대통령과의 회담에서 미국 내 170억 달러 이상 규모의 투자 계획을 발표할 예정**이라고 백악관 관계자가 밝혔습니다.  주요 내용: 걸프항공(Gulf Air)은 **보잉(Boeing) 및 GE와 약 70억 달러 규모의 항공기 구매 계약을 체결 예정 (12대 확정 구매, 6대 옵션 포함)**  계약에는 **GE 엔진 40기 판매**도 포함  **이번 발표는 5월 트럼프 중동 순방 중 체결된 외국인 투자 협정에 이은 연장선**  당시 트럼프는 사우디로부터 6,000억 달러 규모의 미국 투자 약속, 1,420억 달러 무기 판매 계약을 이끌어냄  미 상무장관 하워드 루트닉과 트럼프 대통령의 지원으로 성사  바레인 투자는 미국 내 3만 개 일자리 창출 효과 전망  ** 기술 및 에너지 분야 확대 투자도 포함:** Oracle(오라클) 및 Cisco(시스코)와의 계약 예정  **중국산 서버를 시스코 제품으로 대체하는 계획 포함**  미국 내 에너지·기술·제조업 투자 확대  미국 내 알루미늄 생산 확대  LNG 생산에 대한 투자, 바레인 자국 에너지 안보 확보 목적  **최첨단 AI 칩 구매, 미국 하이퍼스케일러 기업들과 협력 추진**   **향후 계획:** **방문 중 여러 양해각서(MOU) 체결, 그 중 하나는 상업용 원자력 개발 협력을 위한 틀을 마련**  **바레인 국왕이 올해 말 미국을 방문, 이번 발표된 투자들을 최종 확정할 계획**   https://www.reuters.com/world/middle-east/bahrain-announce-17-billion-us-deals-during-trump-talks-2025-07-16/"
bornlupin,2025-07-16 13:13:25,"**Canaccord Genuity, MP Materials 목표주가를 55달러에서 64달러로 상향**  **강력한 긍정적 평가 – MP를 미국 내 자석 독립 생태계(magnet independence ecosystem)의 중심**으로 보고 있으며, 전략적 추세에 따른 수혜 예상  “이번 노트에서는 Apple의 자석 수요를 정량화하려는 시도를 했습니다. **Apple은 현재 연간 약 457.4톤의 NdFeB 자석을 필요로 하며, 이는 MP에 약 9천만 달러 이상의 수익을 가져다줄 수 있습니다**. 이는 MP의 ‘Independence’ 생산시설에서 **추가로 증설된 연 2천 톤 생산능력의 20% 이상을 차지**합니다.  Apple과 GM의 수요를 합치면, **Independence 시설의 연간 3천 톤 생산능력 중 약 49%가 이미 소진된 셈**입니다. **내일은 Tesla, Ford, GE가 될 수도 있습니다.**  우리가 제시한 **미국의 향후 자석 수요는 연간 5만 톤 이상입니다. 현재 MP가 보유한 1만 톤/년 생산능력(심지어 10배 확대 고려 시에도) 턱없이 부족**합니다.  미국은 중국으로부터의 자석 공급 독립을 빠르게 달성해야 하며, **이를 위한 생태계 구축이 시급합니다. 이는 MP 외에도 USA Rare Earth와 같은 업체들에게 기회를 줄 수 있습니다.**"
bornlupin,2025-07-16 12:32:20,"6월 PPI  PPI 2.3% YoY, (Est. 2.5%) PPI 0% MoM, (Est. 0.2%)  PPI Core 2.6% YoY, (Est. 2.7%) PPI Core 0% MoM, (Est. 0.2%)"
bornlupin,2025-07-16 12:16:30,"**Tempus AI, , 미국 FDA로부터 Tempus ECG-Low EF 소프트웨어에 대해 510(k) 승인 발표**  이 소프트웨어는** AI를 이용해 좌심실 박출률(LVEF)이 낮을 수 있는 환자를 조기에 식별하는 데 도움**을 줍니다.  이는 **Tempus의 두 번째 FDA 승인 ECG-AI 제품으로, 첫 번째는 심방세동(AF) 감지를 위한 Tempus ECG-AF**였습니다.  **Tempus ECG-Low EF는 다음과 같은 주요 내용을 포함합니다:**  기능: 병원에서 측정된 **안정 시 12리드 ECG 데이터를 분석해 박출률 40% 이하(LVEF ≤ 40%)의 징후를 탐지**  대상: **심부전 위험이 있는 40세 이상 성인 환자** (예: 심근경색, 고혈압, 당뇨병, 판막질환, 허혈성 심장병 등)  용도 제한: 단독 진단용이 아니며, 다른 임상 정보와 함께 해석되어야 함. 심박 조율기 사용 환자에는 부적합  Tempus의 심장학 부문 수석 부사장 Brandon Fornwalt 박사는 ""**이번 FDA 승인은 임상진료에 AI 기반 도구를 확장함으로써 환자 조기 진단과 치료를 가속화할 수 있는 기회**""라고 밝혔습니다.  https://www.stocktitan.net/news/TEM/tempus-receives-u-s-fda-510-k-clearance-for-tempus-ecg-low-ef-tac9dqbimzr9.html"
bornlupin,2025-07-16 11:46:00,"**Needham, 엔비디아 목표주가를 160달러에서 200달러로 상향 , 투자의견 ‘매수(Buy)’**  “엔비디아는 미국 정부로부터 H20 제품을 중국에 수출하기 위한 **라이선스 신청이 승인되었다고 발표했으며, ‘매우 가까운 시일 내’에 출하를 시작할 것으로 예상**하고 있습니다.   지난 4월 9일, H20 제품에 대한 수출 통제가 발효되면서 F1Q26(2026 회계연도 1분기)에 약 25억 달러 규모의 출하가 차단되었고, 더 중요한 것은 F2Q26에 출하될 예정이던 약 80억 달러 규모의 H20 주문도 중단되었습니다. 엔비디아는 향후 몇 분기 동안 얼마만큼의 H20 매출을 회복할지에 대해 구체적으로 언급하지는 않았지만, **우리는 보수적으로 앞으로 몇 분기 동안 분기당 약 30억 달러의 H20 출하를 모델링하고 있습니다.**  또한, 회사는 **중국 시장을 겨냥한 Blackwell GPU 변종(B30, B40, RTX 6000D)을 개발 중일 가능성이 있으며, 이들 제품은 8월~9월 사이에 출하가 시작될 것으로 예상**됩니다.  우리는 2027년 달력연도/2028 회계연도의 **조정 EPS 추정치를 7.25달러로 상향 조정했으며, 약 27.5배의 P/E 멀티플을 적용하여 목표주가를 200달러로 상향**합니다.”"
bornlupin,2025-07-16 08:24:07,"**엔비디아 CEO 젠슨 황**  **중국에 더 첨단 칩을 가져오길 희망하며, 앞으로 허용되는 모든 제품을 판매할 계획이다.**  공급망을 늘리는 데는 여전히 시간이 걸릴 것이며, 앞으로 몇 달 동안 회복을 가속화하기 위해 열심히 노력할 것입니다   우리 회사와 기술의 본질에 대해 정부와 더 많이 이야기할수록 AI 기술의 발전에 더 잘 대처할 수 있는 준비를 갖추게 됩니다"
bornlupin,2025-07-16 07:40:15,"**엔비디아 CEO 젠슨황**  트럼프 대통령과 그의 내각에 내가 중국에 간다고 말했더니, 대통령은 ‘좋은 여행 되세요’라고 말했다  중국의 컴퓨터 과학은 '세계 최고 수준'이며, 특히 소프트웨어 역량이 그렇습니다.  새로운 칩 RTX Pro는 디지털 트윈, 스마트 팩토리를 위한 Nvidia Omniverse라는 새로운 애플리케이션을 위한 것입니다."
bornlupin,2025-07-16 07:35:04,"**알테오젠, ‘ALT-B4’ 美 물질특허 등록…전태연 부사장 “기술 독창성 인정”  **전태연 부사장은 “이번 USPTO의 등록 결정은 ALT-B4의 기술 독창성을 인정받은 것”이라며 “앞으로 ALT-B4에 대한 분할 및 계속 출원을 통해 특허를 쌓아갈 계획”이라고 말했다.  https://www.thebionews.net/news/articleView.html?idxno=16565"
bornlupin,2025-07-16 07:33:37,**엔비디아 CEO 젠슨황**  화웨이는 정말 놀라운 기술 기업이다  중국 공급망은 매우 발전되어 있고 정교하다  **중국에서 훌륭한 미래를 가지길 희망한다**  **H20 칩이 금지 해제로 다시 판매 가능해졌다  메모리 대역폭이 추론 작업에 매우 적합하다**   **샤오미 자동차를 정말 사고 싶다  우리는 샤오미와 여러 분야에서 매우 긴밀히 협력**하고 있다  지난 5년간 중국의 전기차(EV) 발전은 아마도 전 세계에 가장 놀라운 일이었을 것이다
bornlupin,2025-07-16 07:25:36,중국 외교부: 중국과 EU 의회는 상호 교류에 대한 모든 제한을 해제하기로 결정
bornlupin,2025-07-16 06:33:48,"프랑스 재무장관 롬바르: “EU-미국 간 무역 합의, 8월 1일 이전 체결이 머지않았다”  EU 법치 담당 집행위원 맥그라스: “EU-미국 간 무역 합의는 8월 1일 이전에 체결될 수 있다고 본다” – 블룸버그 라디오 발언"
bornlupin,2025-07-16 05:57:12,**알테오젠의 ALT-B4 미국 특허 등록은 물질의 독자성을 인정받는 계기로서 경쟁사인 할로자임이 제기한 특허 이슈 논란을 잠재울 수 있는 사안으로 평가**되고 있다.
bornlupin,2025-07-16 05:55:58,**[속보]알테오젠 ‘ALT-B4’ 美 물질특허 등록**  15일(현지시간) **미국 특허청(USPTO)에 따르면 알테오젠(196170)의 피하주사 전환 히알루로니다제 ‘ALT-B4’의 물질 특허가 등록**됐다.  https://www.edaily.co.kr/News/Read?newsId=03699846642235176&mediaCodeNo=257&OutLnkChk=Y
bornlupin,2025-07-16 05:33:27,알테오젠 특허 떴네요  https://patentcenter.uspto.gov/applications/16628258/ifw/docs?application=
bornlupin,2025-07-16 05:17:30,"**ASML 투자자 핵심 메시지**  반도체 산업은 여전히 강세를 보이고 있으며, AI 도입이 다양한 응용 분야로 확장됨에 따라 2030년까지 연간 매출 1조 달러를 초과할 것으로 예상됩니다.  이 산업은 AI 전력 소비 및 비용 문제를 해결하기 위한 대규모 혁신이 필요합니다.  고객은 당사 전략의 핵심이며, 우리는 리소그래피(노광 기술)가 고객의 혁신 중심에 계속 자리할 것이라 믿습니다. 고급 논리 및 메모리 공정을 위해 더 많은 수의 핵심 노광 단계가 요구될 것으로 예상합니다.  당사의 유연하고 다기능적인 제품 포트폴리오는 고객의 모든 요구를 충족할 수 있도록 잘 구성되어 있으며, 3D 전공정 통합을 위한 총체적 리소그래피 지원, DUV 및 EUV 성능 및 비용 효율성 개선, 향후 10년을 위한 EUV 기술 확장을 목표로 합니다.  2024년 11월 투자자의 날 발표된 시장 및 리소그래피 강도 시나리오를 바탕으로, 우리는 2030년 연간 매출을 약 440억~600억 유로, 총마진을 약 56%~60% 범위로 달성할 수 있는 기회를 보고 있습니다.  ASML은 업계 내 강력한 파트너십을 매우 중요하게 생각하며, 이는 우리의 성공과 ESG 리더십 실현에 대한 공동의 헌신에 핵심적인 역할을 합니다.  우리는 배당 확대와 자사주 매입을 통해 주주에게 상당한 현금 반환을 지속할 계획입니다."
bornlupin,2025-07-16 05:14:26,"2025.07.16 14:09:31 기업명: 디앤디파마텍(시가총액: 1조 5,192억) 보고서명: 기업설명회(IR)개최  개최일자 : 2025-07-18 개최시각 : 09:00  *IR 목적 MASH 치료제 DD01 임상2상 중간결과 세부내역 및 경쟁사 임상비교 / 비만치료제 개발계획 업데이트  *IR 내용 주요 경영현황 설명 및 질의응답  공시링크: https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20250716900157 회사정보: https://finance.naver.com/item/main.nhn?code=347850"
bornlupin,2025-07-16 05:08:13,"**ASML CEO 크리스토프 푸케(Cristophe Fouquet) 발언**  ""**2분기 순매출은 77억 유로로 가이던스 상단에 도달**했으며, 총마진은 53.7%로 가이던스를 상회했습니다. **이는 업그레이드 매출 증가 및 일회성 비용 절감 효과 덕분입니다.""**  **""DRAM 부문을 중심으로 리소그래피 집약도(litho intensity)가 계속 높아지고 있으며, TWINSCAN NXE:3800E의 출시가 이러한 추세를 뒷받침**하고 있습니다.   **High NA EUV 채택도 계획대로 진행 중**이며, 이번 분기에는 첫 TWINSCAN EXE:5200B 시스템도 출하했습니다.""  **""AI 고객사들의 수요 기반은 여전히 강하지만, 2026년을 둘러싼 거시경제 및 지정학적 불확실성도 커지고 있습니다. 이에 따라 2026년 성장을 준비하고 있지만, 아직 확정적으로 전망을 내놓을 단계는 아닙니다.""**  ""3분기에는 74억~79억 유로의 순매출, 총마진 50%~52%, R&D 비용 약 12억 유로, SG&A 비용 약 3.1억 유로를 예상합니다."""
bornlupin,2025-07-16 05:05:13,"**ASML Holding 2025년 2분기 실적:**  순매출(Net Sales): 76.9억 유로 (예상: 75.1억 유로)  수주(Bookings): 55.4억 유로 (예상: 48억 유로)  총마진(Gross Margin): 53.7% (예상: 51.9%)  **3분기 가이던스:**  순매출 전망: 74억 ~ 79억 유로 (예상: 82.1억 유로)  총마진 전망: 50% ~ 52% (예상: 51.4%)  **2025 회계연도(FY25) 가이던스:**  총마진 전망: 약 52% (이전 가이던스: 51% ~ 53%, 예상치: 52.1%)  총매출 증가율 전망: 2024년 대비 약 15% 증가 예상"
bornlupin,2025-07-16 05:01:16,"**엔비디아 CEO 젠슨 황, “중국 AI 모델은 세계 최고 수준”**  엔비디아(Nvidia)의 CEO 젠슨 황)은 7월 16일 베이징에서 열린 중국 국제 공급망 박람회(CISCE) 개막식 연설에서, **중국 기업인 DeepSeek, 알리바바, 텐센트의 AI 모델들이 ‘세계적인 수준(world class)’이라고 평가했다. 그는 또, AI가 공급망을 ‘혁신하고 있다’**고 강조했다.  황 CEO는 AI 칩 ‘H20’의 중국 판매 재개 발표 하루 뒤, 박람회 개막식에서 짧게 연설했다.  이번이 젠슨 황의 올해 세 번째 중국 방문이며, 며칠 전 미국 대통령 도널드 트럼프와의 면담 직후 이뤄진 방문으로, 엔비디아는 미중 간 긴장 속에서도 양국 모두와의 균형을 유지하며 사업을 이어가는 중이다.  황 CEO는 이날 오후 베이징에서 비공개 언론 간담회도 열 계획이다.  그는 전날 중국 국영방송 CCTV 인터뷰에서  “**중국 시장은 거대하고, 역동적이며, 매우 혁신적인 곳이다. 미국 기업들이 반드시 뿌리를 내려야 하는 시장”**이라고 강조했다.   **미국 상무장관: H20 재개는 희토류 협상의 일환** 미국 상무장관 하워드 루트닉은 화요일,  **“엔비디아의 H20 칩 중국 판매 재개는 미중 간 희토류 협상의 일환”**이라고 밝혔다.  이에 대해 젠슨 황은 **“이번 변화는 미중 간 수출 규제와 관련된 건설적이고 긍정적인 대화의 결과다”**라고 말하며,  “**라이선스는 매우 빠르게 나올 것으로 보장받았고, 이미 많은 주문 요청이 접수된 상태”**라고 밝혔다.   **주요 중국 기업들, H20 주문 신청 중** 중국 기업들의 주문은 엔비디아가 미국 정부에 최종 승인 요청을 해야 한다.  로이터 소식통에 따르면, 바이트댄스(ByteDance)와 텐센트(Tencent)는 현재 H20 구매 신청을 진행 중이다. 다만 바이트댄스 측은 신청 중이라는 사실을 부인했고, 텐센트는 논평 요청에 응답하지 않았다.   **중국 전용 신형 GPU ‘RTX Pro’도 개발 중** **엔비디아는 이와 별개로 미국 수출 규제를 준수하는 새로운 중국 전용 GPU ‘RTX Pro’를 개발 중이라고 밝혔다.**  https://www.reuters.com/world/china/nvidias-huang-hails-chinese-ai-models-world-class-2025-07-16/"
bornlupin,2025-07-16 04:16:09,"“**H20은 현재 재고만 판매하며, 소진되면 추가 생산은 없다**. 대형 고객사들이 BIS(미국 상무부 산업보안국) 수출 통제 면제를 신청하려면 수량까지 상세히 제출해야 하며, 일부는 IDC(인터넷 데이터 센터)를 통해 우회 신청할 가능성도 검토 중이다. 하지만 **전반적인 방향은 향후 더 제한적인 제품(B 시리즈) 출시로 이어질 것이다.”**  여러 업계 인사들은 이 내용을 확인했다.  융허반도체컨설팅 CEO이자 반도체 엔지니어인 우쯔하오(吴梓豪)는 “H20을 위한 신규 생산라인을 다시 돌리지 않는 건 당연한 일”이라며, “**왜냐하면 이후 중국 전용 신형 제품인 B 시리즈가 대기 중이기 때문”이라고 설명했다.**   한 AI 기업 관계자는  **“금지 이후에도 시장에 남아 있는 H20 현물은 있었지만 가격이 매우 높았다”**고 전했다. 이번 제한 해제 이후의 가격에 대해, 한 대형 IT 기업 관계자는 **“금지 이전과 비슷한 수준일 것”**이라고 예상했다.   7월 15일, 기자가 한 서버 유통업체에 문의한 결과,  141GB 제품(IB 카드 미포함)의 가격은 125만 위안(약 2억 4천만 원)으로, 3월 초 대비 큰 차이가 없었다.   H20의 향후 공급에 대해 한 AI 인프라 종사자는  **“H20은 이미 생산 중단됐다. BOM도 중단되었고, 생산 라인은 끝났다”고 설명했다. 해당 유통업체 역시 “기존 재고만 보유 중이며, 선주문(기약 있는 물량)은 없다**”고 말했다.  다만, 일부 산업계 인사는  **“이번 재고 판매 재개가 대형 모델 기업과 클라우드 대기업들의 추가 구매를 유도할 수 있다”고 분석**했다.   하지만 국내 증권사 애널리스트는  **“H20이 중단됐는지 여부는 그리 중요하지 않다. 엔비디아가 보유한 H20 재고가 45억 달러어치로, 이는 중국 내 1개 분기 사용량은 충분히 감당 가능하다. 다음 분기 중으로는 B 시리즈가 출시될 전망”**이라고 말했다.   5월 말, 다수 업계 관계자는 **엔비디아가 H20 이후 중국 전용 신제품을 준비 중**이며, Hopper 기반 H20은 더 이상 ‘성능 조정’이 어려워,  **차세대 Blackwell 아키텍처 기반 신형 GPU인 ‘B 시리즈’가 준비되고 있다고 전했다.**  해외에서는 이미 GB200 및 GB300 제품 출하가 시작됐으며, **중국 내에는 B20, B30, B40으로 불리는 신형 중국 전용 모델이 9월 출시될 가능성이 있다고 업계에선 보고 있다.** **일부 클라우드 업체는 샘플 테스트 제품을 이미 수령한 것**으로 알려졌다.   한 대형 IT 기업 관계자는 **“이번 판매는 재고(H20) 물량에 한정된 것이며, B 시리즈 일정에는 영향을 주지 않는다**”고 밝혔다.  다수 산업계 관계자도 “**연내 B 시리즈가 출시될 가능성이 높다”고 내다봤다. 그러나 B 시리즈가 중국 시장에서는 '축소 버전(阉割版)'으로 출시될 수 있다는 우려도 나온다.**   우쯔하오 CEO는 **“정식 B 시리즈는 대형 모델 훈련용으로 설계됐으며, 중국 특화 버전은 가격 대비 성능 비중이 높고, 하드웨어 사양은 표준판과 큰 차이가 있을 수 있다**”고 지적했다. “B 시리즈의 실제 성능과 적용 가능성은 구체적인 제품 사양이 발표된 이후에야 판단할 수 있다. 해외에서는 B 시리즈를 소형 카드나 추론 위주 용도로 쓰는 경우는 거의 없다”고 덧붙였다.  https://api3.cls.cn/share/article/2086126?sv=859&os=web"
bornlupin,2025-07-16 03:39:07,"**엔비디아 젠슨 황 CEO 중국 국제 공급망 박람회 연설:**  “인공지능은 텐센트 등 중국 플랫폼을 지원하고 있습니다.   DeepSeek, 알리바바, 텐센트와 같은 모델들은 모두 세계적인 수준이며, 모두 중국에서 개발된 것입니다.   **오늘날의 AI는 전기처럼 기본적인 인프라와 같습니다.”**"
bornlupin,2025-07-16 03:33:50,"**손정의와 샘 알트먼, ""AI 수요와 확장에는 끝이 없다""**  소프트뱅크 그룹 창립자 손정의와 OpenAI CEO 샘 알트먼은 **인공지능(AI)에 대한 끝없는 수요가 계속되고 있으며, 그에 따라 컴퓨팅 역량을 끊임없이 확장하는 것이 필수적**이라고 강조했다.  양측은 SoftBank World 행사에서 화상 연결을 통해 대화를 나눴으며, **AI 발전이 아직 존재하지 않는 새로운 일자리를 창출하게 될 것이고, 로보틱스의 발전은 '자기 개선(self-improvement)'의 선순환을 촉진할 것**이라고 주장했다.  손정의와 알트먼은** AI 산업의 급속한 확장과 연산 수요 증가가 단기간에 멈출 기미가 없다고 평가하며, 향후 컴퓨팅 인프라 투자와 기술 진보가 계속 필요**하다고 밝혔다.  https://www.bloomberg.com/news/articles/2025-07-16/masayoshi-son-and-sam-altman-see-no-end-to-ai-demand-and-scaling?taid=68771cd621ff02000149979b&utm_campaign=trueanthem&utm_content=business&utm_medium=social&utm_source=twitter"
bornlupin,2025-07-16 02:52:44,"**AMD, 대중국 AI 칩 수출 재개 발표**  《차이롄사》가 7월 16일 보도한 바에 따르면, 싱가포르 《연합조보》를 인용해, 미국 반도체 기업** AMD(Advanced Micro Devices)는 미국 정부의 판매 승인 발표 이후 MI308 칩의 중국 수출을 재개할 계획이라고 밝혔다.**  이는 **앞서 엔비디아의 일부 칩에 대해 미국 정부가 유사한 수출 허가 결정을 내린 데 이은 조치**다.  AMD 대변인은 **""미국 상무부가 MI308 제품의 수출 라이선스 신청을 심사 절차에 돌입시킬 것이라고 통보했다**""고 말했다. MI308 칩은 AMD가 중국 시장을 위해 설계한 AI 가속기다.  보도에 따르면, 이러한 제품들의 중국 복귀 허용은 트럼프 행정부에 있어 하나의 정책적 반전으로 평가된다. 불과 수 주 전까지만 해도 트럼프 정부는 대중국 반도체 수출 제한 정책에 대해 논의조차 없다고 못 박았었다.  그러나** 최근 몇 주간 미중 관계가 일부 완화되는 조짐을 보였고, 엔비디아 CEO 젠슨 황은 방중 직전에 트럼프 대통령과 직접 면담을 가졌다.**  https://www.163.com/dy/article/K4J647T80550B1DU.html"
